area_id,area_name,b17001g001,b17001g001_moe,b17001g002,b17001g002_moe,b17001g003,b17001g003_moe,b17001g004,b17001g004_moe,b17001g005,b17001g005_moe,b17001g006,b17001g006_moe,b17001g007,b17001g007_moe,b17001g008,b17001g008_moe,b17001g009,b17001g009_moe,b17001g010,b17001g010_moe,b17001g011,b17001g011_moe,b17001g012,b17001g012_moe,b17001g013,b17001g013_moe,b17001g014,b17001g014_moe,b17001g015,b17001g015_moe,b17001g016,b17001g016_moe,b17001g017,b17001g017_moe,b17001g018,b17001g018_moe,b17001g019,b17001g019_moe,b17001g020,b17001g020_moe,b17001g021,b17001g021_moe,b17001g022,b17001g022_moe,b17001g023,b17001g023_moe,b17001g024,b17001g024_moe,b17001g025,b17001g025_moe,b17001g026,b17001g026_moe,b17001g027,b17001g027_moe,b17001g028,b17001g028_moe,b17001g029,b17001g029_moe,b17001g030,b17001g030_moe,b17001g031,b17001g031_moe,b17001g032,b17001g032_moe,b17001g033,b17001g033_moe,b17001g034,b17001g034_moe,b17001g035,b17001g035_moe,b17001g036,b17001g036_moe,b17001g037,b17001g037_moe,b17001g038,b17001g038_moe,b17001g039,b17001g039_moe,b17001g040,b17001g040_moe,b17001g041,b17001g041_moe,b17001g042,b17001g042_moe,b17001g043,b17001g043_moe,b17001g044,b17001g044_moe,b17001g045,b17001g045_moe,b17001g046,b17001g046_moe,b17001g047,b17001g047_moe,b17001g048,b17001g048_moe,b17001g049,b17001g049_moe,b17001g050,b17001g050_moe,b17001g051,b17001g051_moe,b17001g052,b17001g052_moe,b17001g053,b17001g053_moe,b17001g054,b17001g054_moe,b17001g055,b17001g055_moe,b17001g056,b17001g056_moe,b17001g057,b17001g057_moe,b17001g058,b17001g058_moe,b17001g059,b17001g059_moe
MN17,Midtown-Midtown South,671,194,128,93,63,77,0,51,0,51,0,51,0,51,0,51,0,51,0,51,11,51,0,51,27,67,0,51,25,63,0,51,65,72,0,51,0,51,0,51,0,51,0,51,0,51,6,50,31,70,0,51,19,53,0,51,9,51,0,51,543,176,265,143,26,54,10,52,12,53,0,51,0,51,3,50,0,51,116,128,78,71,12,53,8,51,0,51,0,51,278,108,39,60,0,51,10,52,0,51,0,51,0,51,5,50,119,88,67,63,16,55,22,55,0,51,0,51
MN19,Turtle Bay-East Midtown,832,236,38,62,2,45,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,2,45,0,48,0,48,36,64,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,14,55,0,48,0,48,22,58,0,48,794,233,362,165,30,56,0,48,7,48,5,47,0,48,0,48,35,54,100,130,70,74,25,51,35,58,32,64,23,58,432,146,42,69,25,57,16,48,0,48,11,49,0,48,60,76,82,69,131,93,26,54,28,53,11,48,0,48
MN20,Murray Hill-Kips Bay,891,320,128,149,103,119,31,57,0,42,25,52,0,42,0,42,0,42,0,42,4,40,27,53,0,42,0,42,0,42,16,46,25,50,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,25,50,0,42,0,42,0,42,0,42,763,280,349,167,0,42,0,42,0,42,0,42,0,42,0,42,41,51,156,126,22,52,69,66,54,70,0,42,7,41,414,182,50,64,0,42,63,69,9,43,0,42,9,43,49,46,72,79,14,45,70,95,58,58,20,45,0,42
MN21,Gramercy,561,237,120,122,40,52,0,34,0,34,0,34,0,34,0,34,0,34,0,34,30,52,0,34,0,34,0,34,10,34,0,34,80,116,11,37,0,34,0,34,0,34,0,34,0,34,0,34,69,112,0,34,0,34,0,34,0,34,0,34,441,166,213,123,45,56,0,34,26,52,0,34,0,34,0,34,33,49,67,82,42,58,0,34,0,34,0,34,0,34,228,98,39,55,0,34,31,45,0,34,0,34,0,34,32,46,44,49,35,41,27,39,0,34,13,38,7,31
MN22,East Village,1102,298,319,188,217,133,45,73,0,40,0,40,0,40,29,52,29,52,13,43,57,84,35,58,9,42,0,40,0,40,0,40,102,88,0,40,0,40,0,40,0,40,0,40,0,40,54,55,0,40,29,52,19,44,0,40,0,40,0,40,783,233,497,192,54,60,17,44,0,40,6,39,14,43,0,40,18,47,114,91,162,112,42,73,70,63,0,40,0,40,286,111,25,45,30,49,23,53,0,40,0,40,0,40,0,40,108,79,77,61,8,38,0,40,6,38,9,39
MN23,West Village,1758,441,102,98,66,97,0,56,0,56,0,56,56,97,0,56,0,56,8,55,0,56,0,56,0,56,0,56,2,55,0,56,36,57,0,56,0,56,0,56,0,56,0,56,0,56,4,55,17,60,8,55,7,56,0,56,0,56,0,56,1656,433,791,303,202,168,18,58,37,69,5,55,0,56,0,56,19,64,313,177,132,113,18,59,23,61,10,56,14,58,865,286,156,110,5,56,142,112,0,56,0,56,0,56,100,94,234,129,154,151,0,56,57,66,0,56,17,62
MN24,SoHo-TriBeCa-Civic Center-Little Italy,1217,396,208,154,112,124,0,42,0,42,0,42,0,42,0,42,0,42,0,42,98,123,14,45,0,42,0,42,0,42,0,42,96,96,16,47,0,42,27,48,0,42,0,42,0,42,0,42,24,53,0,42,0,42,0,42,15,47,14,44,1009,359,607,232,221,168,0,42,40,56,0,42,11,44,0,42,89,108,93,89,74,68,18,49,23,45,30,48,8,42,402,194,67,79,32,65,43,57,28,49,49,87,8,42,10,41,12,44,31,47,96,81,26,49,0,42,0,42
MN25,Battery Park City-Lower Manhattan,1092,367,116,116,61,88,27,59,0,42,0,42,0,42,0,42,0,42,2,40,32,54,0,42,0,42,0,42,0,42,0,42,55,56,0,42,0,42,0,42,9,40,0,42,0,42,33,50,5,37,8,40,0,42,0,42,0,42,0,42,976,352,467,199,157,135,0,42,17,47,0,42,0,42,36,66,19,42,77,75,33,64,59,80,30,48,39,72,0,42,509,221,113,103,0,42,0,42,89,104,0,42,0,42,0,42,148,103,34,64,59,79,43,74,23,46,0,42
MN27,Chinatown,1027,373,269,229,114,123,9,43,0,44,0,44,0,44,4,43,0,44,67,117,15,39,19,51,0,44,0,44,0,44,0,44,155,125,12,46,19,45,0,44,0,44,0,44,0,44,6,44,17,44,5,43,11,43,34,60,0,44,51,71,758,282,319,136,16,47,0,44,46,59,28,66,0,44,0,44,48,66,109,96,0,44,0,44,12,47,47,57,13,45,439,202,72,108,0,44,36,56,0,44,0,44,19,50,21,52,137,96,48,57,80,81,19,51,7,44,0,44
MN28,Lower East Side,3298,617,640,217,250,121,67,94,0,56,0,56,15,57,0,56,11,56,3,55,49,69,0,56,43,65,19,57,33,68,10,56,390,161,0,56,0,56,0,56,0,56,4,55,0,56,128,92,60,70,11,50,86,86,31,62,45,62,25,66,2658,573,1251,327,0,56,12,58,69,80,76,77,0,56,5,55,109,97,399,194,172,110,220,127,105,84,63,82,21,64,1407,359,107,94,25,60,38,66,5,55,41,73,99,82,123,92,180,95,269,119,81,70,148,78,145,99,146,113
MN31,Lenox Hill-Roosevelt Island,1824,472,223,252,122,177,66,105,0,53,56,92,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,101,94,0,53,0,53,0,53,0,53,0,53,0,53,12,53,20,59,69,91,0,53,0,53,0,53,0,53,1601,400,752,251,223,125,0,53,44,68,15,57,12,53,17,58,86,101,217,143,44,62,46,64,20,60,28,66,0,53,849,263,178,108,34,61,0,53,26,59,0,53,30,58,53,63,298,174,52,69,63,74,97,110,0,53,18,59
MN32,Yorkville,1249,324,58,80,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,58,80,0,50,0,50,0,50,0,50,0,50,0,50,0,50,20,59,3,48,0,50,0,50,0,50,35,76,1191,316,422,158,82,71,21,58,43,68,14,52,19,57,0,50,0,50,101,90,77,94,34,56,31,57,0,50,0,50,769,246,100,80,0,50,68,63,35,57,0,50,10,51,125,119,100,74,80,80,81,93,49,71,60,86,61,68
MN33,East Harlem South,1759,476,683,289,324,174,21,59,0,50,33,59,11,53,0,50,14,54,99,85,36,57,35,73,32,66,0,50,29,51,14,52,359,174,47,62,0,50,0,50,0,50,14,54,0,50,62,82,51,65,83,75,0,50,40,70,62,76,0,50,1076,359,487,214,36,55,0,50,36,54,0,50,0,50,0,50,99,99,118,109,48,67,59,67,64,72,12,50,15,51,589,206,49,55,9,50,24,52,0,50,16,54,0,50,88,91,122,97,54,80,54,59,91,71,35,59,47,67
MN34,East Harlem North,2269,720,434,190,198,120,15,56,7,50,37,56,15,48,6,49,0,50,22,59,33,62,15,52,10,49,0,50,21,58,17,50,236,111,0,50,13,52,29,54,18,49,0,50,8,49,20,56,24,48,33,52,0,50,34,58,29,67,28,49,1835,681,883,382,128,125,0,50,99,109,0,50,59,103,84,105,97,120,149,112,68,78,71,71,71,73,57,72,0,50,952,349,79,99,0,50,81,105,82,101,0,50,36,71,114,94,165,102,85,102,130,107,78,72,84,81,18,52
MN35,Washington Heights North,2482,598,174,127,84,87,0,52,0,52,0,52,0,52,0,52,0,52,21,60,0,52,0,52,37,59,26,62,0,52,0,52,90,90,0,52,0,52,0,52,0,52,0,52,0,52,30,67,0,52,35,62,17,56,8,52,0,52,0,52,2308,587,1152,302,124,94,11,52,140,127,117,80,0,52,0,52,66,79,211,117,153,105,60,76,116,79,99,87,55,66,1156,374,66,71,26,64,100,83,44,63,10,51,100,77,79,74,313,160,47,53,112,78,167,94,79,72,13,53
MN36,Washington Heights South,5073,983,1574,511,584,284,58,83,0,56,64,73,0,56,53,80,26,60,114,119,70,80,68,82,25,58,72,87,34,63,0,56,990,372,139,114,0,56,79,76,61,80,0,56,13,56,153,144,92,87,84,77,105,95,141,96,60,69,63,66,3499,832,1720,431,213,148,103,130,103,74,62,71,15,59,32,62,78,84,293,159,382,187,99,90,164,132,136,93,40,58,1779,539,102,82,14,59,227,124,53,60,24,65,81,76,65,61,371,184,280,132,216,139,204,118,50,83,92,84
MN40,Upper East Side-Carnegie Hill,930,292,133,121,72,83,0,52,0,52,30,69,15,55,0,52,11,53,0,52,0,52,0,52,16,55,0,52,0,52,0,52,61,76,16,55,0,52,0,52,0,52,0,52,0,52,11,53,34,64,0,52,0,52,0,52,0,52,0,52,797,270,299,123,48,65,23,54,34,59,54,86,32,58,29,58,17,53,9,53,0,52,27,55,13,55,13,55,0,52,498,222,70,75,25,56,77,92,112,104,10,53,11,53,18,58,47,64,42,63,55,72,0,52,17,57,14,55
MN50,Stuyvesant Town-Cooper Village,480,228,142,142,115,140,0,22,0,22,0,22,0,22,0,22,0,22,0,22,115,140,0,22,0,22,0,22,0,22,0,22,27,32,0,22,0,22,0,22,0,22,0,22,0,22,0,22,27,32,0,22,0,22,0,22,0,22,0,22,338,164,112,85,0,22,0,22,0,22,0,22,0,22,0,22,0,22,46,54,0,22,58,61,8,18,0,22,0,22,226,130,30,37,0,22,59,77,0,22,0,22,0,22,25,33,14,25,7,22,16,29,49,60,14,27,12,22
MN99,park-cemetery-etc-Manhattan,33,46,26,39,21,38,0,32,0,32,0,32,0,32,0,32,0,32,0,32,9,33,0,32,3,30,9,34,0,32,0,32,5,31,0,32,0,32,0,32,0,32,0,32,0,32,0,32,5,31,0,32,0,32,0,32,0,32,0,32,7,33,7,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,7,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
QN01,South Jamaica,1593,417,617,269,243,120,5,44,0,46,94,60,19,48,0,46,7,47,12,48,72,70,11,48,23,50,0,46,0,46,0,46,374,174,55,49,0,46,61,65,18,53,0,46,11,47,14,49,110,88,30,49,57,62,9,47,0,46,9,47,976,310,425,183,27,50,5,45,101,76,34,60,0,46,22,58,41,58,30,51,68,69,35,50,33,45,24,53,5,46,551,181,42,49,0,46,29,44,51,61,0,46,26,61,57,88,30,47,75,75,81,60,89,58,25,49,46,50
QN02,Springfield Gardens North,120,81,27,49,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,27,49,0,31,0,31,0,31,0,31,0,31,0,31,27,49,0,31,0,31,0,31,0,31,0,31,0,31,93,70,33,47,0,31,0,31,0,31,0,31,0,31,0,31,0,31,26,48,0,31,7,29,0,31,0,31,0,31,60,59,0,31,0,31,34,54,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,14,33,12,31
QN03,Springfield Gardens South-Brookville,569,296,84,69,37,72,0,29,0,29,0,29,0,29,0,29,0,29,16,43,0,29,0,29,21,44,0,29,0,29,0,29,47,54,10,29,9,29,0,29,0,29,0,29,0,29,6,30,15,43,7,29,0,29,0,29,0,29,0,29,485,286,225,177,36,43,0,29,84,89,0,29,1,31,0,29,0,29,16,37,28,47,19,35,22,38,14,29,5,29,260,145,17,37,1,31,24,39,0,29,0,29,0,29,0,29,81,74,22,43,0,29,45,54,32,40,38,53
QN05,Rosedale,469,218,86,145,42,75,0,35,0,35,0,35,22,46,20,44,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,44,79,0,35,0,35,0,35,0,35,0,35,22,47,0,35,0,35,22,46,0,35,0,35,0,35,0,35,383,165,140,78,13,40,0,35,0,35,0,35,15,38,9,37,0,35,26,51,43,52,25,40,0,35,6,34,3,31,243,120,38,53,0,35,0,35,9,35,0,35,13,36,14,36,12,38,67,84,21,40,44,45,11,37,14,40
QN06,Jamaica Estates-Holliswood,1070,326,113,113,23,37,0,36,0,36,0,36,0,36,0,36,0,36,8,31,0,36,0,36,2,34,13,41,0,36,0,36,90,94,15,41,0,36,0,36,0,36,0,36,0,36,62,73,0,36,0,36,13,40,0,36,0,36,0,36,957,310,462,183,3,34,31,59,63,57,21,47,10,38,16,42,0,36,58,57,52,54,120,79,45,48,37,58,6,36,495,173,64,78,0,36,18,43,60,59,0,36,16,43,17,38,56,56,16,43,56,54,61,57,90,72,41,59
QN07,Hollis,1247,370,221,180,119,100,37,53,13,39,25,52,7,36,0,36,0,36,1,34,13,39,23,49,0,36,0,36,0,36,0,36,102,91,23,50,0,36,24,51,14,42,0,36,0,36,0,36,11,38,0,36,21,48,0,36,9,37,0,36,1026,332,421,168,45,76,0,36,50,58,0,36,0,36,27,40,58,63,95,72,43,59,57,59,21,41,16,34,9,37,605,197,34,57,42,72,22,45,5,35,9,37,101,79,95,71,61,59,37,42,99,70,39,39,61,52,0,36
QN08,St. Albans,923,243,111,78,35,64,12,61,0,59,5,58,0,59,0,59,0,59,0,59,0,59,6,58,0,59,12,61,0,59,0,59,76,72,6,58,0,59,28,71,0,59,0,59,0,59,17,64,8,59,0,59,0,59,0,59,2,58,15,59,812,234,375,132,37,63,8,57,0,59,0,59,5,58,4,58,45,68,52,69,43,61,57,69,62,69,48,65,14,58,437,141,52,65,0,59,0,59,15,63,10,60,11,58,47,68,54,66,5,57,81,67,67,74,41,65,54,64
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,316,184,26,50,1,34,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,1,34,0,36,0,36,0,36,25,52,0,36,0,36,0,36,0,36,0,36,0,36,25,52,0,36,0,36,0,36,0,36,0,36,0,36,290,181,77,62,0,36,0,36,0,36,0,36,0,36,0,36,10,38,6,36,17,42,39,53,0,36,5,36,0,36,213,158,57,71,0,36,27,54,0,36,0,36,0,36,0,36,14,40,56,70,9,37,15,39,20,40,15,37
QN12,Hammels-Arverne-Edgemere,780,302,162,132,44,81,0,38,0,38,21,50,0,38,0,38,0,38,0,38,23,52,0,38,0,38,0,38,0,38,0,38,118,89,40,57,0,38,0,38,0,38,15,43,15,43,0,38,16,44,4,37,9,41,19,48,0,38,0,38,618,268,324,171,92,107,17,46,18,39,0,38,6,37,0,38,61,62,16,45,28,40,37,39,37,40,12,44,0,38,294,136,19,42,0,38,30,41,11,39,8,39,8,39,31,60,64,56,12,40,9,38,64,53,32,50,6,37
QN15,Far Rockaway-Bayswater,1476,447,443,224,194,126,37,56,0,46,47,59,0,46,14,48,0,46,14,47,35,57,23,54,0,46,24,51,0,46,0,46,249,142,9,45,14,48,16,49,30,50,0,46,0,46,38,53,48,63,10,46,12,46,0,46,9,46,63,87,1033,389,515,207,65,78,0,46,8,47,0,46,0,46,61,87,69,87,83,74,47,63,81,83,73,72,4,45,24,48,518,230,71,78,0,46,36,52,48,75,0,46,45,66,60,69,41,55,93,77,76,73,33,50,0,46,15,48
QN17,Forest Hills,2070,428,213,147,82,92,0,64,0,64,0,64,0,64,20,67,0,64,0,64,24,70,0,64,36,74,2,63,0,64,0,64,131,97,0,64,0,64,0,64,0,64,0,64,34,69,30,68,0,64,0,64,31,69,0,64,22,67,14,65,1857,413,917,249,86,85,57,83,145,99,34,66,13,66,40,76,113,91,84,81,103,85,131,101,22,69,56,82,33,72,940,261,155,104,14,66,53,74,12,65,0,64,20,71,60,90,172,120,92,79,110,97,136,101,40,75,76,86
QN18,Rego Park,787,288,1,32,1,32,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,1,32,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,786,288,307,143,93,91,10,36,17,36,0,34,0,34,10,36,20,38,18,44,0,34,63,57,48,46,15,31,13,38,479,204,28,58,0,34,51,57,62,96,23,48,23,48,0,34,97,69,45,47,62,55,66,56,22,39,0,34
QN19,Glendale,667,244,56,55,17,44,0,43,0,43,11,45,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,6,43,0,43,39,47,0,43,0,43,0,43,0,43,11,45,0,43,0,43,1,42,0,43,9,44,18,45,0,43,0,43,611,240,313,124,64,59,5,43,82,70,0,43,20,46,35,51,0,43,10,45,29,46,34,46,34,52,0,43,0,43,298,143,65,68,0,43,16,44,0,43,13,46,24,48,63,60,32,48,36,54,15,44,14,44,20,52,0,43
QN20,Ridgewood,1572,483,191,118,137,101,59,86,0,56,26,60,0,56,0,56,0,56,0,56,21,60,0,56,16,60,15,56,0,56,0,56,54,76,8,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,17,61,15,60,14,59,0,56,0,56,1381,470,658,277,71,87,0,56,69,66,45,64,0,56,12,56,151,145,79,87,95,79,97,84,19,58,12,58,8,56,723,246,121,96,36,61,105,84,3,56,40,71,40,78,50,65,151,84,75,80,76,72,26,61,0,56,0,56
QN21,Middle Village,428,292,20,53,4,48,0,51,0,51,0,51,0,51,0,51,0,51,0,51,4,48,0,51,0,51,0,51,0,51,0,51,16,55,0,51,0,51,8,51,0,51,0,51,0,51,0,51,0,51,8,51,0,51,0,51,0,51,0,51,408,293,181,144,31,62,0,51,30,61,0,51,0,51,3,50,19,54,0,51,32,56,0,51,55,113,11,52,0,51,227,175,0,51,0,51,14,55,0,51,0,51,31,69,39,62,5,50,21,53,53,68,54,79,10,53,0,51
QN22,Flushing,2272,719,350,218,205,121,14,57,0,54,6,53,20,64,0,54,0,54,68,97,8,54,0,54,68,68,13,55,8,54,0,54,145,117,0,54,0,54,0,54,0,54,32,67,0,54,31,62,16,57,31,66,35,62,0,54,0,54,0,54,1922,695,1097,424,29,58,34,74,166,159,0,54,0,54,48,76,100,87,350,188,76,83,120,81,118,100,13,56,43,74,825,330,78,75,0,54,62,99,95,105,0,54,17,59,111,99,155,105,49,69,132,100,100,82,18,60,8,53
QN23,College Point,475,235,99,127,67,94,0,34,0,34,36,65,0,34,0,34,6,31,0,34,0,34,18,41,0,34,7,31,0,34,0,34,32,47,0,34,0,34,0,34,0,34,0,34,7,31,0,34,0,34,0,34,25,43,0,34,0,34,0,34,376,203,197,123,13,39,0,34,21,36,25,38,0,34,13,36,19,36,71,79,9,34,14,37,0,34,12,32,0,34,179,118,43,48,0,34,0,34,14,37,0,34,0,34,34,46,23,40,39,42,6,33,8,34,4,32,8,32
QN25,Corona,1220,520,126,133,58,73,0,44,0,44,58,73,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,68,89,0,44,0,44,25,56,0,44,0,44,0,44,0,44,0,44,26,58,0,44,0,44,0,44,17,49,1094,504,571,340,189,212,0,44,0,44,14,48,0,44,0,44,116,156,36,60,83,85,41,64,34,50,39,53,19,51,523,230,83,87,0,44,116,120,10,45,0,44,9,45,21,48,109,79,77,80,26,58,62,64,10,44,0,44
QN26,North Corona,1161,479,359,242,284,219,80,134,0,45,76,111,39,72,0,45,0,45,15,47,11,45,44,68,9,45,0,45,10,46,0,45,75,64,0,45,0,45,12,47,0,45,0,45,0,45,30,48,12,47,0,45,21,47,0,45,0,45,0,45,802,387,501,235,17,43,0,45,36,57,55,68,16,46,11,45,36,45,175,115,48,50,36,58,44,68,9,44,18,50,301,165,34,48,0,45,9,44,1,43,0,45,2,47,84,77,26,42,39,52,74,71,22,44,10,44,0,45
QN27,East Elmhurst,708,327,43,45,12,37,4,33,0,34,0,34,0,34,0,34,0,34,4,32,0,34,4,33,0,34,0,34,0,34,0,34,31,34,5,33,0,34,0,34,0,34,0,34,0,34,0,34,0,34,4,32,16,34,0,34,6,33,0,34,665,325,416,192,3,32,23,49,37,49,21,46,0,34,10,33,66,68,30,36,109,70,72,49,36,58,9,32,0,34,249,155,10,34,0,34,0,34,0,34,0,34,15,34,5,33,56,64,43,56,27,44,58,60,0,34,35,51
QN28,Jackson Heights,3719,836,701,299,332,176,45,81,0,66,0,66,0,66,26,71,15,68,14,67,21,74,38,78,84,86,20,71,55,91,14,69,369,190,42,78,13,68,52,91,0,66,0,66,0,66,41,70,92,85,13,68,0,66,25,69,91,98,0,66,3018,769,1471,465,101,91,7,66,93,88,52,81,0,66,95,101,279,233,252,137,113,95,222,112,172,108,46,71,39,67,1547,371,142,93,23,74,59,82,59,86,10,67,30,80,272,134,242,142,190,105,165,104,266,134,48,74,41,71
QN29,Elmhurst,1460,415,269,165,145,101,0,60,0,60,0,60,0,60,14,62,11,62,14,62,28,73,0,60,48,70,30,66,0,60,0,60,124,94,39,78,0,60,0,60,0,60,0,60,0,60,14,59,0,60,0,60,30,63,25,62,16,63,0,60,1191,383,782,279,53,75,19,61,0,60,53,76,25,65,14,62,105,86,217,124,89,90,82,79,8,59,93,81,24,63,409,172,28,65,0,60,36,72,0,60,39,73,33,71,37,68,32,68,9,60,43,84,97,75,35,68,20,61
QN30,Maspeth,319,180,67,95,27,62,12,48,0,45,0,45,0,45,0,45,0,45,0,45,15,49,0,45,0,45,0,45,0,45,0,45,40,60,0,45,0,45,0,45,12,47,0,45,0,45,0,45,18,47,0,45,10,46,0,45,0,45,0,45,252,154,82,55,13,47,0,45,0,45,6,45,0,45,0,45,13,49,20,45,17,46,0,45,3,44,0,45,10,46,170,145,6,44,0,45,16,46,7,44,0,45,0,45,4,44,85,98,0,45,0,45,48,67,4,44,0,45
QN31,Hunters Point-Sunnyside-West Maspeth,1743,474,210,134,127,108,47,77,0,56,0,56,0,56,0,56,8,57,0,56,14,59,20,63,16,62,6,57,16,60,0,56,83,73,0,56,0,56,0,56,0,56,0,56,0,56,0,56,6,57,31,64,32,64,3,56,11,58,0,56,1533,461,770,275,92,97,53,95,67,80,23,66,0,56,0,56,85,76,117,86,122,100,77,77,88,82,46,64,0,56,763,235,130,99,17,61,96,89,13,59,0,56,22,60,47,67,124,89,82,81,55,63,107,81,56,66,14,60
QN33,Cambria Heights,220,109,13,46,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,13,46,0,43,0,43,5,42,4,42,0,43,0,43,0,43,0,43,4,42,0,43,0,43,0,43,0,43,207,108,118,81,15,50,0,43,34,49,0,43,0,43,8,43,0,43,0,43,6,40,22,48,4,43,18,45,11,46,89,61,0,43,0,43,0,43,0,43,16,46,0,43,6,43,23,56,23,42,6,43,0,43,15,46,0,43
QN34,Queens Village,3616,729,335,219,147,110,17,61,0,56,0,56,0,56,11,58,0,56,50,77,0,56,30,59,39,65,0,56,0,56,0,56,188,168,0,56,0,56,10,57,0,56,18,61,18,61,64,85,25,60,0,56,41,65,7,56,5,56,0,56,3281,701,1728,417,49,74,11,58,218,107,39,68,22,58,46,68,260,128,197,131,298,129,253,114,177,91,138,96,20,59,1553,343,138,113,4,55,88,74,57,73,11,56,40,60,184,99,161,90,295,128,228,89,221,115,61,71,65,70
QN35,Briarwood-Jamaica Hills,1846,484,389,184,161,97,0,47,5,46,20,50,0,47,0,47,0,47,63,76,26,53,0,47,35,54,0,47,0,47,12,48,228,121,0,47,0,47,0,47,20,49,5,46,21,50,110,102,25,59,5,46,23,52,9,47,10,48,0,47,1457,435,711,242,39,60,0,47,48,61,32,57,12,46,47,66,61,60,127,97,160,100,99,77,37,52,17,43,32,58,746,253,99,85,10,47,35,62,33,57,0,47,32,66,61,75,105,80,159,89,100,71,23,50,47,50,42,57
QN37,Kew Gardens Hills,1058,342,76,95,61,78,0,40,0,40,0,40,0,40,15,45,0,40,27,59,19,48,0,40,0,40,0,40,0,40,0,40,15,45,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,15,45,0,40,0,40,0,40,982,333,500,187,55,58,14,44,11,41,0,40,0,40,0,40,38,54,114,85,51,59,58,69,96,71,50,44,13,43,482,179,21,47,0,40,64,67,0,40,0,40,5,39,0,40,86,70,44,62,65,55,77,66,120,84,0,40
QN38,Pomonok-Flushing Heights-Hillcrest,1159,470,315,372,139,179,0,37,0,37,0,37,83,125,0,37,0,37,0,37,0,37,43,70,0,37,0,37,0,37,13,38,176,205,43,71,0,37,40,68,0,37,0,37,0,37,48,84,45,73,0,37,0,37,0,37,0,37,0,37,844,333,377,208,77,85,0,37,5,37,91,89,29,56,19,40,36,49,22,44,44,59,39,52,15,42,0,37,0,37,467,191,37,53,0,37,91,78,7,37,14,40,84,95,21,42,27,44,87,72,25,43,25,51,35,65,14,40
QN41,Fresh Meadows-Utopia,579,315,73,92,57,83,17,35,0,27,32,56,0,27,0,27,0,27,0,27,8,28,0,27,0,27,0,27,0,27,0,27,16,37,0,27,0,27,8,28,0,27,0,27,0,27,0,27,0,27,0,27,8,28,0,27,0,27,0,27,506,298,212,132,16,28,14,32,0,27,70,88,0,27,17,34,7,26,8,27,13,27,59,55,0,27,8,27,0,27,294,195,13,32,17,34,26,34,26,35,0,27,7,26,31,40,7,27,78,75,41,46,23,43,7,27,18,36
QN42,Oakland Gardens,831,416,106,174,70,117,0,34,0,34,0,34,0,34,0,34,34,62,0,34,0,34,0,34,36,65,0,34,0,34,0,34,36,65,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,36,65,0,34,0,34,0,34,0,34,725,382,324,189,72,79,0,34,90,106,11,36,0,34,0,34,39,48,28,43,42,70,14,39,20,44,8,35,0,34,401,240,0,34,36,50,19,40,11,36,0,34,11,36,82,127,65,75,92,97,15,37,34,48,27,54,9,33
QN43,Bellerose,796,329,12,36,6,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,6,35,0,34,0,34,0,34,0,34,0,34,6,33,0,34,0,34,0,34,0,34,0,34,0,34,0,34,3,32,3,32,0,34,0,34,0,34,0,34,784,328,379,171,75,83,0,34,40,39,38,38,0,34,12,37,30,46,35,41,22,39,63,52,64,57,0,34,0,34,405,204,40,41,0,34,17,36,0,34,26,41,29,55,60,66,73,71,39,42,67,50,51,59,3,33,0,34
QN44,Glen Oaks-Floral Park-New Hyde Park,951,316,62,65,24,35,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,10,32,0,32,14,35,38,52,0,32,0,32,0,32,0,32,0,32,0,32,0,32,25,50,0,32,0,32,0,32,13,35,0,32,889,312,452,171,13,34,0,32,68,59,23,35,12,35,23,34,59,43,63,51,57,56,24,37,76,67,34,39,0,32,437,188,69,56,0,32,77,61,48,50,0,32,23,37,0,32,58,64,66,78,31,34,52,44,0,32,13,36
